Direction (°),frame_0210,frame_0210-fit
0.000000000,0.007493638,0.005004895
2.022471910,0.003842141,0.005004895
4.044943820,0.003916752,0.005004895
6.067415730,0.004316243,0.005004895
8.089887640,0.003989456,0.005004895
10.112359551,0.004221535,0.005004895
12.134831461,0.004745814,0.005004895
14.157303371,0.003529114,0.005004895
16.179775281,0.003233821,0.005004895
18.202247191,0.003179533,0.005004895
20.224719101,0.003347976,0.005004895
22.247191011,0.003963513,0.005004895
24.269662921,0.003247772,0.005004895
26.292134831,0.003371728,0.005004895
28.314606742,0.003691399,0.005004895
30.337078652,0.003723600,0.005004895
32.359550562,0.004006866,0.005004895
34.382022472,0.003582393,0.005004895
36.404494382,0.004443912,0.005004895
38.426966292,0.004392311,0.005004895
40.449438202,0.005055734,0.005004895
42.471910112,0.004587348,0.005004895
44.494382022,0.004280673,0.005004895
46.516853933,0.004604280,0.005004896
48.539325843,0.004656207,0.005004902
50.561797753,0.004428713,0.005004936
52.584269663,0.005718414,0.005005118
54.606741573,0.006258441,0.005005972
56.629213483,0.006655945,0.005009582
58.651685393,0.006961147,0.005023260
60.674157303,0.006852299,0.005069718
62.696629213,0.007968596,0.005211004
64.719101124,0.008597973,0.005595233
66.741573034,0.008380055,0.006528045
68.764044944,0.010345067,0.008545062
70.786516854,0.013208261,0.012417037
72.808988764,0.018046513,0.018984748
74.831460674,0.024771861,0.028756908
76.853932584,0.032162142,0.041357637
78.876404494,0.056952800,0.055125102
80.898876404,0.078336348,0.067253191
82.921348315,0.074963124,0.074648463
84.943820225,0.077257560,0.075194612
86.966292135,0.061048861,0.068729171
88.988764045,0.053782902,0.057121397
91.011235955,0.043972388,0.043400768
93.033707865,0.030811884,0.030486851
95.056179775,0.022986987,0.020239104
97.078651685,0.017333933,0.013209279
99.101123596,0.013629139,0.008985151
101.123595506,0.013231537,0.006744357
103.146067416,0.009899362,0.005689685
105.168539326,0.008773483,0.005247745
107.191011236,0.007429369,0.005082476
109.213483146,0.007056832,0.005027221
111.235955056,0.006940295,0.005010682
113.258426966,0.006254271,0.005006246
115.280898876,0.005769290,0.005005179
117.303370787,0.005227331,0.005004948
119.325842697,0.004787813,0.005004904
121.348314607,0.004449018,0.005004896
123.370786517,0.004404199,0.005004895
125.393258427,0.004352793,0.005004895
127.415730337,0.004516505,0.005004895
129.438202247,0.003944788,0.005004895
131.460674157,0.003892582,0.005004895
133.483146067,0.004196246,0.005004895
135.505617978,0.004172014,0.005004895
137.528089888,0.003857463,0.005004895
139.550561798,0.003525682,0.005004895
141.573033708,0.003636775,0.005004895
143.595505618,0.003888020,0.005004895
145.617977528,0.003761030,0.005004895
147.640449438,0.004083580,0.005004895
149.662921348,0.004169228,0.005004895
151.685393258,0.004206158,0.005004895
153.707865169,0.004180133,0.005004895
155.730337079,0.004202616,0.005004895
157.752808989,0.005045963,0.005004895
159.775280899,0.004219880,0.005004895
161.797752809,0.003982139,0.005004895
163.820224719,0.004308776,0.005004895
165.842696629,0.004409160,0.005004895
167.865168539,0.005894684,0.005004895
169.887640449,0.005386373,0.005004895
171.910112360,0.003895302,0.005004895
173.932584270,0.003787760,0.005004895
175.955056180,0.003948192,0.005004895
177.977528090,0.003964613,0.005004895
180.000000000,0.007493638,0.005004895
