Direction (°),frame_0210,frame_0210-fit
0.000000000,0.005430464,0.005257068
2.022471910,0.003895973,0.005257068
4.044943820,0.004071229,0.005257068
6.067415730,0.004044809,0.005257068
8.089887640,0.004214105,0.005257068
10.112359551,0.004563337,0.005257068
12.134831461,0.004395524,0.005257068
14.157303371,0.004033722,0.005257068
16.179775281,0.003674665,0.005257068
18.202247191,0.003741248,0.005257068
20.224719101,0.003777554,0.005257068
22.247191011,0.004138111,0.005257068
24.269662921,0.003581043,0.005257068
26.292134831,0.003907800,0.005257068
28.314606742,0.003943737,0.005257068
30.337078652,0.004041562,0.005257068
32.359550562,0.004041937,0.005257068
34.382022472,0.004234004,0.005257068
36.404494382,0.004174650,0.005257069
38.426966292,0.004678513,0.005257069
40.449438202,0.005098366,0.005257070
42.471910112,0.005349588,0.005257075
44.494382022,0.005511897,0.005257093
46.516853933,0.005695814,0.005257156
48.539325843,0.005771527,0.005257371
50.561797753,0.005930943,0.005258046
52.584269663,0.006289082,0.005260045
54.606741573,0.006515096,0.005265604
56.629213483,0.007513518,0.005280116
58.651685393,0.007691210,0.005315669
60.674157303,0.007925768,0.005397366
62.696629213,0.009072440,0.005573355
64.719101124,0.009617890,0.005928478
66.741573034,0.010077931,0.006599122
68.764044944,0.010495583,0.007783044
70.786516854,0.011297432,0.009733839
72.808988764,0.013866438,0.012728040
74.831460674,0.017380859,0.016997007
76.853932584,0.020029952,0.022628319
78.876404494,0.027052729,0.029460271
80.898876404,0.038483311,0.037010533
82.921348315,0.048118049,0.044484142
84.943820225,0.050554106,0.050887777
86.966292135,0.049303712,0.055238079
88.988764045,0.052631025,0.056807150
91.011235955,0.059530655,0.055321605
93.033707865,0.058756158,0.051040417
95.056179775,0.048492812,0.044681135
97.078651685,0.032993464,0.037223327
99.101123596,0.022922869,0.029663186
101.123595506,0.020783731,0.022803229
103.146067416,0.016697921,0.017135033
105.168539326,0.013585885,0.012828508
107.191011236,0.012548469,0.009801624
109.213483146,0.010276054,0.007825576
111.235955056,0.009456333,0.006624000
113.258426966,0.008972069,0.005942067
115.280898876,0.007617600,0.005580296
117.303370787,0.007649872,0.005400685
119.325842697,0.007479035,0.005317155
121.348314607,0.006984772,0.005280740
123.370786517,0.006380818,0.005265850
125.393258427,0.006363179,0.005260136
127.415730337,0.006396995,0.005258077
129.438202247,0.005573192,0.005257381
131.460674157,0.005257126,0.005257160
133.483146067,0.005053227,0.005257093
135.505617978,0.005367152,0.005257075
137.528089888,0.005523380,0.005257070
139.550561798,0.004700455,0.005257069
141.573033708,0.004268972,0.005257069
143.595505618,0.004138225,0.005257068
145.617977528,0.004105533,0.005257068
147.640449438,0.004252947,0.005257068
149.662921348,0.004573731,0.005257068
151.685393258,0.004227382,0.005257068
153.707865169,0.004247439,0.005257068
155.730337079,0.004093523,0.005257068
157.752808989,0.004305475,0.005257068
159.775280899,0.003913105,0.005257068
161.797752809,0.003830117,0.005257068
163.820224719,0.004094324,0.005257068
165.842696629,0.003939896,0.005257068
167.865168539,0.004490082,0.005257068
169.887640449,0.004276411,0.005257068
171.910112360,0.004048390,0.005257068
173.932584270,0.004142389,0.005257068
175.955056180,0.004185571,0.005257068
177.977528090,0.004214545,0.005257068
180.000000000,0.005430464,0.005257068
