Direction (°),frame_0210,frame_0210-fit
0.000000000,0.008147943,0.005199010
2.022471910,0.005211916,0.005199010
4.044943820,0.005391408,0.005199010
6.067415730,0.005195428,0.005199010
8.089887640,0.004870279,0.005199010
10.112359551,0.005601080,0.005199010
12.134831461,0.006365298,0.005199010
14.157303371,0.005016863,0.005199010
16.179775281,0.004978573,0.005199010
18.202247191,0.005789442,0.005199010
20.224719101,0.005243813,0.005199010
22.247191011,0.006042123,0.005199010
24.269662921,0.004631150,0.005199010
26.292134831,0.005102279,0.005199010
28.314606742,0.004782021,0.005199011
30.337078652,0.005481485,0.005199012
32.359550562,0.005111261,0.005199017
34.382022472,0.005396830,0.005199032
36.404494382,0.005440038,0.005199077
38.426966292,0.005460028,0.005199212
40.449438202,0.005301944,0.005199587
42.471910112,0.005384637,0.005200585
44.494382022,0.005698320,0.005203115
46.516853933,0.005837928,0.005209220
48.539325843,0.006584715,0.005223243
50.561797753,0.007179938,0.005253891
52.584269663,0.006778093,0.005317613
54.606741573,0.007096259,0.005443595
56.629213483,0.007495449,0.005680313
58.651685393,0.008715342,0.006102794
60.674157303,0.009834042,0.006818457
62.696629213,0.011089298,0.007968026
64.719101124,0.011396389,0.009716951
66.741573034,0.013821049,0.012233167
68.764044944,0.016048920,0.015649577
70.786516854,0.017802983,0.020014775
72.808988764,0.024144936,0.025242100
74.831460674,0.031231402,0.031072895
76.853932584,0.035226813,0.037071426
78.876404494,0.044010727,0.042663921
80.898876404,0.047574570,0.047222374
82.921348315,0.048554597,0.050178373
84.943820225,0.050588725,0.051139134
86.966292135,0.049823881,0.049973165
88.988764045,0.050170641,0.046839806
91.011235955,0.043615154,0.042153484
93.033707865,0.036653764,0.036493754
95.056179775,0.029424142,0.030488039
97.078651685,0.022386959,0.024699669
99.101123596,0.017272772,0.019548049
101.123595506,0.017471992,0.015274187
103.146067416,0.010723022,0.011949557
105.168539326,0.008943513,0.009515012
107.191011236,0.008509041,0.007832191
109.213483146,0.007076708,0.006731989
111.235955056,0.007797428,0.006050634
113.258426966,0.006576635,0.005650467
115.280898876,0.005722149,0.005427381
117.303370787,0.005634328,0.005309246
119.325842697,0.005421793,0.005249786
121.348314607,0.005119775,0.005221328
123.370786517,0.004701288,0.005208371
125.393258427,0.004351052,0.005202757
127.415730337,0.004561871,0.005200441
129.438202247,0.004100718,0.005199532
131.460674157,0.004042165,0.005199191
133.483146067,0.004064368,0.005199070
135.505617978,0.004033666,0.005199029
137.528089888,0.003737230,0.005199016
139.550561798,0.003793630,0.005199012
141.573033708,0.003739148,0.005199011
143.595505618,0.004076526,0.005199010
145.617977528,0.003592824,0.005199010
147.640449438,0.003740031,0.005199010
149.662921348,0.003805600,0.005199010
151.685393258,0.003965578,0.005199010
153.707865169,0.003743260,0.005199010
155.730337079,0.003744107,0.005199010
157.752808989,0.004399979,0.005199010
159.775280899,0.003591485,0.005199010
161.797752809,0.003849975,0.005199010
163.820224719,0.004091168,0.005199010
165.842696629,0.003987429,0.005199010
167.865168539,0.005261269,0.005199010
169.887640449,0.005189254,0.005199010
171.910112360,0.004972990,0.005199010
173.932584270,0.004535929,0.005199010
175.955056180,0.004365408,0.005199010
177.977528090,0.004814077,0.005199010
180.000000000,0.008147943,0.005199010
