Direction (°),frame_0210,frame_0210-fit
0.000000000,0.005392908,0.003912308
2.022471910,0.002934592,0.003912308
4.044943820,0.003041386,0.003912308
6.067415730,0.003190844,0.003912308
8.089887640,0.003178648,0.003912308
10.112359551,0.003364755,0.003912308
12.134831461,0.003716893,0.003912308
14.157303371,0.003034108,0.003912308
16.179775281,0.003256661,0.003912308
18.202247191,0.003153078,0.003912308
20.224719101,0.003080030,0.003912308
22.247191011,0.003320833,0.003912308
24.269662921,0.002884655,0.003912308
26.292134831,0.003081863,0.003912308
28.314606742,0.002902219,0.003912308
30.337078652,0.002959432,0.003912308
32.359550562,0.003131091,0.003912308
34.382022472,0.003057978,0.003912308
36.404494382,0.002970970,0.003912308
38.426966292,0.003003189,0.003912308
40.449438202,0.002828353,0.003912308
42.471910112,0.002827585,0.003912308
44.494382022,0.002705900,0.003912308
46.516853933,0.002719886,0.003912308
48.539325843,0.002572378,0.003912308
50.561797753,0.002635213,0.003912308
52.584269663,0.002616465,0.003912308
54.606741573,0.002640123,0.003912308
56.629213483,0.002617394,0.003912308
58.651685393,0.002434892,0.003912308
60.674157303,0.002494104,0.003912308
62.696629213,0.002510800,0.003912308
64.719101124,0.002556660,0.003912308
66.741573034,0.002759558,0.003912308
68.764044944,0.003249229,0.003912311
70.786516854,0.002943881,0.003912322
72.808988764,0.002996506,0.003912363
74.831460674,0.003441348,0.003912504
76.853932584,0.003904469,0.003912968
78.876404494,0.005166594,0.003914391
80.898876404,0.004011160,0.003918500
82.921348315,0.004975354,0.003929625
84.943820225,0.005594323,0.003957886
86.966292135,0.005674166,0.004025207
88.988764045,0.007804041,0.004175503
91.011235955,0.008094298,0.004489760
93.033707865,0.007560098,0.005104661
95.056179775,0.008425440,0.006229415
97.078651685,0.010574143,0.008150095
99.101123596,0.012528853,0.011206616
101.123595506,0.015313094,0.015728595
103.146067416,0.018912304,0.021927126
105.168539326,0.023920606,0.029760530
107.191011236,0.032962963,0.038816969
109.213483146,0.045079751,0.048271957
111.235955056,0.064209691,0.056969558
113.258426966,0.077304823,0.063636916
115.280898876,0.072688995,0.067184637
117.303370787,0.056556839,0.066997334
119.325842697,0.052640526,0.063108080
121.348314607,0.052984220,0.056188873
123.370786517,0.055529429,0.047360863
125.393258427,0.039327919,0.037897958
127.415730337,0.027707882,0.028931182
129.438202247,0.022117735,0.021246033
131.460674157,0.016019354,0.015214637
133.483146067,0.011499926,0.010848099
135.505617978,0.010059955,0.007917985
137.528089888,0.009032922,0.006089555
139.550561798,0.007516616,0.005026068
141.573033708,0.007796526,0.004448508
143.595505618,0.006359479,0.004155257
145.617977528,0.005312353,0.004015906
147.640449438,0.005086965,0.003953884
149.662921348,0.005276556,0.003928011
151.685393258,0.005155873,0.003917890
153.707865169,0.004453061,0.003914175
155.730337079,0.004319211,0.003912896
157.752808989,0.004507929,0.003912482
159.775280899,0.003821209,0.003912356
161.797752809,0.003905893,0.003912320
163.820224719,0.003626908,0.003912311
165.842696629,0.003544446,0.003912308
167.865168539,0.004123548,0.003912308
169.887640449,0.003815878,0.003912308
171.910112360,0.003495078,0.003912308
173.932584270,0.003312180,0.003912308
175.955056180,0.003323896,0.003912308
177.977528090,0.003465207,0.003912308
180.000000000,0.005392908,0.003912308
