Direction (°),frame_0210,frame_0210-fit
0.000000000,0.005891410,0.007200001
2.022471910,0.004813006,0.007200001
4.044943820,0.004987504,0.007200001
6.067415730,0.005707303,0.007200001
8.089887640,0.005730338,0.007200002
10.112359551,0.005449752,0.007200002
12.134831461,0.005127755,0.007200002
14.157303371,0.004895833,0.007200002
16.179775281,0.005259403,0.007200004
18.202247191,0.006456401,0.007200006
20.224719101,0.007168772,0.007200012
22.247191011,0.006844693,0.007200023
24.269662921,0.007671752,0.007200045
26.292134831,0.010682317,0.007200088
28.314606742,0.010890606,0.007200173
30.337078652,0.008199603,0.007200333
32.359550562,0.007812683,0.007200631
34.382022472,0.007190539,0.007201173
36.404494382,0.008157092,0.007202140
38.426966292,0.009657494,0.007203830
40.449438202,0.010568492,0.007206727
42.471910112,0.010515485,0.007211591
44.494382022,0.012345607,0.007219591
46.516853933,0.013379839,0.007232483
48.539325843,0.011065226,0.007252834
50.561797753,0.013473173,0.007284297
52.584269663,0.012743574,0.007331936
54.606741573,0.011905730,0.007402562
56.629213483,0.013229595,0.007505072
58.651685393,0.013462716,0.007650704
60.674157303,0.012992388,0.007853171
62.696629213,0.010679071,0.008128557
64.719101124,0.010520754,0.008494900
66.741573034,0.010998841,0.008971372
68.764044944,0.009954532,0.009577000
70.786516854,0.010362348,0.010328920
72.808988764,0.011047210,0.011240225
74.831460674,0.012769646,0.012317556
76.853932584,0.011590487,0.013558658
78.876404494,0.012961038,0.014950224
80.898876404,0.014803275,0.016466353
82.921348315,0.018766365,0.018067992
84.943820225,0.020818478,0.019703616
86.966292135,0.020531136,0.021311326
88.988764045,0.022167637,0.022822332
91.011235955,0.023020976,0.024165622
93.033707865,0.024548768,0.025273387
95.056179775,0.024701353,0.026086660
97.078651685,0.027702456,0.026560503
99.101123596,0.026906965,0.026668118
101.123595506,0.024807026,0.026403357
103.146067416,0.029410926,0.025781304
105.168539326,0.030387428,0.024836853
107.191011236,0.025423548,0.023621464
109.213483146,0.019422936,0.022198523
111.235955056,0.019766686,0.020637886
113.258426966,0.014895800,0.019010255
115.280898876,0.012973448,0.017382009
117.303370787,0.015087595,0.015810999
119.325842697,0.016622656,0.014343638
121.348314607,0.017003225,0.013013414
123.370786517,0.015403967,0.011840757
125.393258427,0.011398241,0.010834062
127.415730337,0.008701935,0.009991526
129.438202247,0.007769223,0.009303473
131.460674157,0.007639479,0.008754813
133.483146067,0.006467682,0.008327367
135.505617978,0.006327440,0.008001859
137.528089888,0.006000676,0.007759470
139.550561798,0.004888776,0.007582915
141.573033708,0.004784206,0.007457083
143.595505618,0.004873366,0.007369313
145.617977528,0.004749008,0.007309384
147.640449438,0.004517879,0.007269321
149.662921348,0.004730814,0.007243095
151.685393258,0.004303065,0.007226281
153.707865169,0.004097048,0.007215722
155.730337079,0.004431880,0.007209226
157.752808989,0.004673365,0.007205311
159.775280899,0.004805317,0.007203000
161.797752809,0.004968515,0.007201662
163.820224719,0.005336052,0.007200904
165.842696629,0.005812486,0.007200482
167.865168539,0.005925862,0.007200253
169.887640449,0.005703076,0.007200130
171.910112360,0.005000998,0.007200066
173.932584270,0.005010220,0.007200033
175.955056180,0.005538605,0.007200017
177.977528090,0.005320716,0.007200009
180.000000000,0.005891410,0.007200005
