Direction (°),frame_0210,frame_0210-fit
0.000000000,0.003274565,0.004641000
2.022471910,0.003031744,0.004641000
4.044943820,0.003035519,0.004641000
6.067415730,0.002957628,0.004641000
8.089887640,0.002787797,0.004641000
10.112359551,0.002977937,0.004641000
12.134831461,0.003262945,0.004641000
14.157303371,0.003046431,0.004641000
16.179775281,0.002956259,0.004641000
18.202247191,0.003225741,0.004641000
20.224719101,0.003308425,0.004641000
22.247191011,0.003051310,0.004641000
24.269662921,0.003095308,0.004641000
26.292134831,0.002977750,0.004641000
28.314606742,0.003220082,0.004641000
30.337078652,0.003207317,0.004641000
32.359550562,0.003272358,0.004641000
34.382022472,0.003274127,0.004641000
36.404494382,0.003122097,0.004641000
38.426966292,0.003319678,0.004641000
40.449438202,0.003259601,0.004641000
42.471910112,0.003270005,0.004641000
44.494382022,0.003160146,0.004641000
46.516853933,0.003458962,0.004641000
48.539325843,0.003508032,0.004641000
50.561797753,0.003273376,0.004641000
52.584269663,0.003658233,0.004641000
54.606741573,0.004010743,0.004641000
56.629213483,0.004217835,0.004641000
58.651685393,0.003907590,0.004641000
60.674157303,0.004527501,0.004641001
62.696629213,0.005142737,0.004641003
64.719101124,0.005290171,0.004641024
66.741573034,0.005749969,0.004641184
68.764044944,0.007105096,0.004642218
70.786516854,0.007956369,0.004647960
72.808988764,0.008852182,0.004675332
74.831460674,0.010618311,0.004787161
76.853932584,0.013370171,0.005177983
78.876404494,0.014904037,0.006343494
80.898876404,0.018817636,0.009299064
82.921348315,0.025512139,0.015639151
84.943820225,0.032207511,0.027050309
86.966292135,0.039330295,0.044044219
88.988764045,0.055393205,0.064431119
91.011235955,0.079252702,0.082933761
93.033707865,0.095890246,0.093113495
95.056179775,0.101177329,0.090916883
97.078651685,0.079424692,0.077245748
99.101123596,0.049942208,0.057368248
101.123595506,0.030532554,0.037685536
103.146067416,0.023276526,0.022512404
105.168539326,0.015893397,0.012981886
107.191011236,0.013859975,0.008000388
109.213483146,0.010314469,0.005808623
111.235955056,0.009346003,0.004991219
113.258426966,0.006849404,0.004731651
115.280898876,0.006969580,0.004661249
117.303370787,0.006851307,0.004644904
119.325842697,0.005662658,0.004641650
121.348314607,0.005708953,0.004641094
123.370786517,0.004940459,0.004641012
125.393258427,0.004099758,0.004641002
127.415730337,0.004088863,0.004641001
129.438202247,0.003972342,0.004641000
131.460674157,0.003913984,0.004641000
133.483146067,0.003950280,0.004641000
135.505617978,0.004075729,0.004641000
137.528089888,0.004112504,0.004641000
139.550561798,0.003706279,0.004641000
141.573033708,0.003675355,0.004641000
143.595505618,0.003849455,0.004641000
145.617977528,0.003766431,0.004641000
147.640449438,0.003853379,0.004641000
149.662921348,0.003813761,0.004641000
151.685393258,0.003788711,0.004641000
153.707865169,0.003385146,0.004641000
155.730337079,0.003303285,0.004641000
157.752808989,0.003322221,0.004641000
159.775280899,0.003650744,0.004641000
161.797752809,0.003709236,0.004641000
163.820224719,0.003609290,0.004641000
165.842696629,0.003517303,0.004641000
167.865168539,0.003287245,0.004641000
169.887640449,0.003325698,0.004641000
171.910112360,0.003307339,0.004641000
173.932584270,0.002930753,0.004641000
175.955056180,0.002876340,0.004641000
177.977528090,0.003034669,0.004641000
180.000000000,0.003274565,0.004641000
