direction,value,Stamp_Parameters,rep
64.719101124,0.020687049,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
66.741573034,0.023108197,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
68.764044944,0.023795827,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
70.786516854,0.026509558,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
72.808988764,0.029085278,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
74.831460674,0.028864186,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
76.853932584,0.02856285,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
78.876404494,0.026465715,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
80.898876404,0.024897209,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
82.921348315,0.023820923,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
84.943820225,0.021446041,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
86.966292135,0.020097062,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
88.988764045,0.01726899,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
91.011235955,0.015530637,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
93.033707865,0.013937393,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
95.056179775,0.01295947,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
97.078651685,0.012024433,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
99.101123596,0.011197271,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
101.123595506,0.010263694,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
103.146067416,0.009547662,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
105.168539326,0.009125771,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
107.191011236,0.008965959,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
109.213483146,0.008354936,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
111.235955056,0.00781531,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
113.258426966,0.007606826,25.0,1
115.280898876,0.007227348,25.0,1
115.280898876,0.007227348,25.0,1
115.280898876,0.007227348,25.0,1
115.280898876,0.007227348,25.0,1
115.280898876,0.007227348,25.0,1
115.280898876,0.007227348,25.0,1
117.303370787,0.007175354,25.0,1
117.303370787,0.007175354,25.0,1
117.303370787,0.007175354,25.0,1
117.303370787,0.007175354,25.0,1
117.303370787,0.007175354,25.0,1
117.303370787,0.007175354,25.0,1
119.325842697,0.006980986,25.0,1
119.325842697,0.006980986,25.0,1
119.325842697,0.006980986,25.0,1
119.325842697,0.006980986,25.0,1
119.325842697,0.006980986,25.0,1
119.325842697,0.006980986,25.0,1
121.348314607,0.006764573,25.0,1
121.348314607,0.006764573,25.0,1
121.348314607,0.006764573,25.0,1
121.348314607,0.006764573,25.0,1
121.348314607,0.006764573,25.0,1
121.348314607,0.006764573,25.0,1
123.370786517,0.006513738,25.0,1
123.370786517,0.006513738,25.0,1
123.370786517,0.006513738,25.0,1
123.370786517,0.006513738,25.0,1
123.370786517,0.006513738,25.0,1
123.370786517,0.006513738,25.0,1
125.393258427,0.006587338,25.0,1
125.393258427,0.006587338,25.0,1
125.393258427,0.006587338,25.0,1
125.393258427,0.006587338,25.0,1
125.393258427,0.006587338,25.0,1
125.393258427,0.006587338,25.0,1
127.415730337,0.006481724,25.0,1
127.415730337,0.006481724,25.0,1
127.415730337,0.006481724,25.0,1
127.415730337,0.006481724,25.0,1
127.415730337,0.006481724,25.0,1
129.438202247,0.006495228,25.0,1
129.438202247,0.006495228,25.0,1
129.438202247,0.006495228,25.0,1
129.438202247,0.006495228,25.0,1
129.438202247,0.006495228,25.0,1
131.460674157,0.006535064,25.0,1
131.460674157,0.006535064,25.0,1
131.460674157,0.006535064,25.0,1
131.460674157,0.006535064,25.0,1
131.460674157,0.006535064,25.0,1
131.460674157,0.006535064,25.0,1
133.483146067,0.006323966,25.0,1
133.483146067,0.006323966,25.0,1
133.483146067,0.006323966,25.0,1
133.483146067,0.006323966,25.0,1
133.483146067,0.006323966,25.0,1
135.505617978,0.006420802,25.0,1
135.505617978,0.006420802,25.0,1
135.505617978,0.006420802,25.0,1
135.505617978,0.006420802,25.0,1
135.505617978,0.006420802,25.0,1
137.528089888,0.006471651,25.0,1
137.528089888,0.006471651,25.0,1
137.528089888,0.006471651,25.0,1
137.528089888,0.006471651,25.0,1
137.528089888,0.006471651,25.0,1
139.550561798,0.006522536,25.0,1
139.550561798,0.006522536,25.0,1
139.550561798,0.006522536,25.0,1
139.550561798,0.006522536,25.0,1
139.550561798,0.006522536,25.0,1
139.550561798,0.006522536,25.0,1
141.573033708,0.006516665,25.0,1
141.573033708,0.006516665,25.0,1
141.573033708,0.006516665,25.0,1
141.573033708,0.006516665,25.0,1
141.573033708,0.006516665,25.0,1
141.573033708,0.006516665,25.0,1
143.595505618,0.006666822,25.0,1
143.595505618,0.006666822,25.0,1
143.595505618,0.006666822,25.0,1
143.595505618,0.006666822,25.0,1
143.595505618,0.006666822,25.0,1
143.595505618,0.006666822,25.0,1
145.617977528,0.006557594,25.0,1
145.617977528,0.006557594,25.0,1
145.617977528,0.006557594,25.0,1
145.617977528,0.006557594,25.0,1
145.617977528,0.006557594,25.0,1
145.617977528,0.006557594,25.0,1
147.640449438,0.006561943,25.0,1
147.640449438,0.006561943,25.0,1
147.640449438,0.006561943,25.0,1
147.640449438,0.006561943,25.0,1
147.640449438,0.006561943,25.0,1
147.640449438,0.006561943,25.0,1
149.662921348,0.006649631,25.0,1
149.662921348,0.006649631,25.0,1
149.662921348,0.006649631,25.0,1
149.662921348,0.006649631,25.0,1
149.662921348,0.006649631,25.0,1
149.662921348,0.006649631,25.0,1
151.685393258,0.006797796,25.0,1
151.685393258,0.006797796,25.0,1
151.685393258,0.006797796,25.0,1
151.685393258,0.006797796,25.0,1
151.685393258,0.006797796,25.0,1
151.685393258,0.006797796,25.0,1
153.707865169,0.006831548,25.0,1
153.707865169,0.006831548,25.0,1
153.707865169,0.006831548,25.0,1
153.707865169,0.006831548,25.0,1
153.707865169,0.006831548,25.0,1
153.707865169,0.006831548,25.0,1
155.730337079,0.006766607,25.0,1
155.730337079,0.006766607,25.0,1
155.730337079,0.006766607,25.0,1
155.730337079,0.006766607,25.0,1
155.730337079,0.006766607,25.0,1
155.730337079,0.006766607,25.0,1
157.752808989,0.007074901,25.0,1
157.752808989,0.007074901,25.0,1
157.752808989,0.007074901,25.0,1
157.752808989,0.007074901,25.0,1
157.752808989,0.007074901,25.0,1
157.752808989,0.007074901,25.0,1
159.775280899,0.00704673,25.0,1
159.775280899,0.00704673,25.0,1
159.775280899,0.00704673,25.0,1
159.775280899,0.00704673,25.0,1
159.775280899,0.00704673,25.0,1
159.775280899,0.00704673,25.0,1
161.797752809,0.007041833,25.0,1
161.797752809,0.007041833,25.0,1
161.797752809,0.007041833,25.0,1
161.797752809,0.007041833,25.0,1
161.797752809,0.007041833,25.0,1
161.797752809,0.007041833,25.0,1
163.820224719,0.007041407,25.0,1
163.820224719,0.007041407,25.0,1
163.820224719,0.007041407,25.0,1
163.820224719,0.007041407,25.0,1
163.820224719,0.007041407,25.0,1
163.820224719,0.007041407,25.0,1
165.842696629,0.007224699,25.0,1
165.842696629,0.007224699,25.0,1
165.842696629,0.007224699,25.0,1
165.842696629,0.007224699,25.0,1
165.842696629,0.007224699,25.0,1
165.842696629,0.007224699,25.0,1
167.865168539,0.007398731,25.0,1
167.865168539,0.007398731,25.0,1
167.865168539,0.007398731,25.0,1
167.865168539,0.007398731,25.0,1
167.865168539,0.007398731,25.0,1
167.865168539,0.007398731,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
169.887640449,0.007693107,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
171.91011236,0.007622106,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
173.93258427,0.007774326,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
175.95505618,0.007762116,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
177.97752809,0.007675141,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
180.0,0.008033868,25.0,1
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
0.0,0.009396663,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
2.02247191,0.008853819,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
4.04494382,0.008773255,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
6.06741573,0.008764593,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
8.08988764,0.008905321,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
10.112359551,0.008961991,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
12.134831461,0.008830515,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
14.157303371,0.009030089,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
16.179775281,0.008916234,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
18.202247191,0.009003814,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
20.224719101,0.008786559,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
22.247191011,0.008590085,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
24.269662921,0.008740748,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
26.292134831,0.008870832,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
28.314606742,0.008670284,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
30.337078652,0.008732978,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
32.359550562,0.008788384,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
34.382022472,0.008765387,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
36.404494382,0.008839481,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
38.426966292,0.008857461,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
40.449438202,0.009385908,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
42.471910112,0.009808555,25.0,2
44.494382022,0.010021713,25.0,2
44.494382022,0.010021713,25.0,2
44.494382022,0.010021713,25.0,2
