Direction (°),frame_0210,frame_0210-fit
0.000000000,0.019729202,0.011763504
2.022471910,0.014658579,0.012995835
4.044943820,0.015114391,0.014416227
6.067415730,0.018620277,0.016004720
8.089887640,0.018538189,0.017724941
10.112359551,0.019815395,0.019523823
12.134831461,0.020372082,0.021333168
14.157303371,0.022315911,0.023073205
16.179775281,0.021311219,0.024658013
18.202247191,0.023807662,0.026002348
20.224719101,0.025051926,0.027029151
22.247191011,0.025515712,0.027676843
24.269662921,0.022812170,0.027905431
26.292134831,0.025270013,0.027700593
28.314606742,0.029663084,0.027075168
30.337078652,0.030061562,0.026067819
32.359550562,0.034365119,0.024739082
34.382022472,0.030184337,0.023165343
36.404494382,0.021170016,0.021431594
38.426966292,0.017426547,0.019623908
40.449438202,0.015127153,0.017822549
42.471910112,0.013551442,0.016096464
44.494382022,0.013510299,0.014499614
46.516853933,0.011351500,0.013069298
48.539325843,0.010053814,0.011826346
50.561797753,0.009233800,0.010776809
52.584269663,0.008119488,0.009914680
54.606741573,0.007356669,0.009225105
56.629213483,0.006763201,0.008687647
58.651685393,0.006675592,0.008279212
60.674157303,0.006462219,0.007976430
62.696629213,0.005894334,0.007757379
64.719101124,0.005546175,0.007602668
66.741573034,0.005311148,0.007495965
68.764044944,0.006036722,0.007424081
70.786516854,0.004915226,0.007376768
72.808988764,0.005319081,0.007346338
74.831460674,0.004842816,0.007327211
76.853932584,0.004897564,0.007315459
78.876404494,0.007280341,0.007308400
80.898876404,0.005210858,0.007304254
82.921348315,0.005051514,0.007301873
84.943820225,0.005360713,0.007300536
86.966292135,0.004493274,0.007299802
88.988764045,0.006971381,0.007299408
91.011235955,0.007185195,0.007299201
93.033707865,0.005111232,0.007299094
95.056179775,0.005394392,0.007299041
97.078651685,0.005263390,0.007299014
99.101123596,0.005384888,0.007299002
101.123595506,0.008113928,0.007298996
103.146067416,0.005630242,0.007298993
105.168539326,0.005741660,0.007298992
107.191011236,0.005942525,0.007298991
109.213483146,0.006201386,0.007298991
111.235955056,0.008659548,0.007298991
113.258426966,0.007845163,0.007298991
115.280898876,0.006845839,0.007298991
117.303370787,0.007490023,0.007298991
119.325842697,0.008087976,0.007298991
121.348314607,0.008808973,0.007298991
123.370786517,0.008411738,0.007298991
125.393258427,0.007892732,0.007298991
127.415730337,0.008539407,0.007298991
129.438202247,0.007214294,0.007298991
131.460674157,0.008015164,0.007298991
133.483146067,0.006323705,0.007298991
135.505617978,0.008183705,0.007298991
137.528089888,0.006767086,0.007298991
139.550561798,0.006691410,0.007298991
141.573033708,0.006441074,0.007298991
143.595505618,0.006635808,0.007298991
145.617977528,0.006422159,0.007298991
147.640449438,0.006941432,0.007298991
149.662921348,0.006832448,0.007298991
151.685393258,0.006361284,0.007298991
153.707865169,0.006994787,0.007298991
155.730337079,0.007509288,0.007298991
157.752808989,0.008788343,0.007298991
159.775280899,0.008694624,0.007298991
161.797752809,0.007675371,0.007298991
163.820224719,0.007199137,0.007298991
165.842696629,0.007709978,0.007298991
167.865168539,0.009993220,0.007298991
169.887640449,0.010796331,0.007298991
171.910112360,0.011030563,0.007298991
173.932584270,0.011414999,0.007298991
175.955056180,0.012537607,0.007298991
177.977528090,0.013407030,0.007298991
180.000000000,0.019729202,0.007298991
