Direction (°),frame_0210,frame_0210-fit
0.000000000,0.005767074,0.005086224
2.022471910,0.006011464,0.005166971
4.044943820,0.006239744,0.005280661
6.067415730,0.006674672,0.005437989
8.089887640,0.006888485,0.005651938
10.112359551,0.006662833,0.005937807
12.134831461,0.007171385,0.006313024
14.157303371,0.007403408,0.006796706
16.179775281,0.007503148,0.007408889
18.202247191,0.007993965,0.008169413
20.224719101,0.008486645,0.009096442
22.247191011,0.008868058,0.010204677
24.269662921,0.010453305,0.011503341
26.292134831,0.011821784,0.012994100
28.314606742,0.014264925,0.014669100
30.337078652,0.015100347,0.016509358
32.359550562,0.017701755,0.018483760
34.382022472,0.018071105,0.020548872
36.404494382,0.023561648,0.022649753
38.426966292,0.025828146,0.024721852
40.449438202,0.028933516,0.026693958
42.471910112,0.027395517,0.028492065
44.494382022,0.034945912,0.030043886
46.516853933,0.030084440,0.031283620
48.539325843,0.030677756,0.032156571
50.561797753,0.035899792,0.032623142
52.584269663,0.036269495,0.032661816
54.606741573,0.031962145,0.032270797
56.629213483,0.026649912,0.031468153
58.651685393,0.026400106,0.030290430
60.674157303,0.025522906,0.028789889
62.696629213,0.026945674,0.027030671
64.719101124,0.026660631,0.025084255
66.741573034,0.026317039,0.023024684
68.764044944,0.021772430,0.020923974
70.786516854,0.018473700,0.018848115
72.808988764,0.016422902,0.016853940
74.831460674,0.013912540,0.014987031
76.853932584,0.013826684,0.013280720
78.876404494,0.011645755,0.011756109
80.898876404,0.010610876,0.010422939
82.921348315,0.009804408,0.009281111
84.943820225,0.009597024,0.008322602
86.966292135,0.008432832,0.007533540
88.988764045,0.007722827,0.006896240
91.011235955,0.007348359,0.006391045
93.033707865,0.006887358,0.005997860
95.056179775,0.006140671,0.005697338
97.078651685,0.006289623,0.005471706
99.101123596,0.005377145,0.005305266
101.123595506,0.005641432,0.005184617
103.146067416,0.005368972,0.005098663
105.168539326,0.004699888,0.005038469
107.191011236,0.004499308,0.004997028
109.213483146,0.004278445,0.004968978
111.235955056,0.004320793,0.004950308
113.258426966,0.004031145,0.004938089
115.280898876,0.004185088,0.004930224
117.303370787,0.004068121,0.004925244
119.325842697,0.004105189,0.004922144
121.348314607,0.003805841,0.004920245
123.370786517,0.003957003,0.004919101
125.393258427,0.004036210,0.004918423
127.415730337,0.003914835,0.004918027
129.438202247,0.004252496,0.004917800
131.460674157,0.004292890,0.004917672
133.483146067,0.004245919,0.004917601
135.505617978,0.004293283,0.004917562
137.528089888,0.004483143,0.004917541
139.550561798,0.004921504,0.004917530
141.573033708,0.004831855,0.004917525
143.595505618,0.005062416,0.004917522
145.617977528,0.004732514,0.004917520
147.640449438,0.004417295,0.004917519
149.662921348,0.004415692,0.004917519
151.685393258,0.004768067,0.004917519
153.707865169,0.005036523,0.004917519
155.730337079,0.005334259,0.004917519
157.752808989,0.004879862,0.004917519
159.775280899,0.004804816,0.004917519
161.797752809,0.005023249,0.004917519
163.820224719,0.005048550,0.004917519
165.842696629,0.004851726,0.004917519
167.865168539,0.005161617,0.004917519
169.887640449,0.005301661,0.004917519
171.910112360,0.005277270,0.004917519
173.932584270,0.005506497,0.004917519
175.955056180,0.005390182,0.004917519
177.977528090,0.005583502,0.004917519
180.000000000,0.005767074,0.004917519
