Direction (°),frame_0210,frame_0210-fit
0.000000000,0.008309094,0.007981094
2.022471910,0.007210907,0.008402232
4.044943820,0.007849709,0.008856453
6.067415730,0.007501207,0.009343342
8.089887640,0.007401390,0.009861968
10.112359551,0.008843880,0.010410837
12.134831461,0.010265054,0.010987866
14.157303371,0.011092284,0.011590354
16.179775281,0.012775081,0.012214978
18.202247191,0.013384859,0.012857797
20.224719101,0.014052824,0.013514267
22.247191011,0.014759356,0.014179279
24.269662921,0.016520408,0.014847212
26.292134831,0.016629975,0.015511997
28.314606742,0.017494171,0.016167202
30.337078652,0.017854397,0.016806128
32.359550562,0.020184599,0.017421917
34.382022472,0.019077520,0.018007675
36.404494382,0.019099374,0.018556591
38.426966292,0.019348569,0.019062075
40.449438202,0.020661999,0.019517883
42.471910112,0.021128852,0.019918249
44.494382022,0.021576648,0.020258003
46.516853933,0.019807398,0.020532684
48.539325843,0.019839515,0.020738634
50.561797753,0.018077487,0.020873086
52.584269663,0.017234463,0.020934217
54.606741573,0.017645258,0.020921198
56.629213483,0.017341683,0.020834205
58.651685393,0.019830373,0.020674419
60.674157303,0.019803600,0.020444000
62.696629213,0.020997125,0.020146037
64.719101124,0.022020285,0.019784478
66.741573034,0.021052316,0.019364045
68.764044944,0.017975811,0.018890130
70.786516854,0.018844098,0.018368681
72.808988764,0.016469548,0.017806079
74.831460674,0.017153538,0.017209006
76.853932584,0.016461405,0.016584316
78.876404494,0.017483170,0.015938906
80.898876404,0.017819200,0.015279590
82.921348315,0.015985857,0.014612985
84.943820225,0.014029887,0.013945406
86.966292135,0.012661188,0.013282775
88.988764045,0.013647926,0.012630540
91.011235955,0.014890779,0.011993615
93.033707865,0.012074871,0.011376337
95.056179775,0.011681453,0.010782432
97.078651685,0.010664605,0.010215005
99.101123596,0.010269961,0.009676537
101.123595506,0.008948098,0.009168901
103.146067416,0.008177165,0.008693391
105.168539326,0.007695815,0.008250752
107.191011236,0.006795990,0.007841227
109.213483146,0.006980904,0.007464607
111.235955056,0.006769546,0.007120288
113.258426966,0.005251965,0.006807320
115.280898876,0.005129045,0.006524473
117.303370787,0.005279288,0.006270285
119.325842697,0.004945053,0.006043123
121.348314607,0.004823380,0.005841230
123.370786517,0.004593827,0.005662771
125.393258427,0.004420039,0.005505875
127.415730337,0.004517883,0.005368674
129.438202247,0.004570037,0.005249331
131.460674157,0.004371098,0.005146067
133.483146067,0.003826903,0.005057182
135.505617978,0.004064198,0.004981070
137.528089888,0.004006518,0.004916232
139.550561798,0.004240539,0.004861281
141.573033708,0.004532250,0.004814946
143.595505618,0.004356774,0.004776074
145.617977528,0.004023180,0.004743628
147.640449438,0.003961090,0.004716682
149.662921348,0.004402156,0.004694415
151.685393258,0.004413411,0.004676107
153.707865169,0.004492088,0.004661128
155.730337079,0.004345032,0.004648934
157.752808989,0.004754388,0.004639055
159.775280899,0.005024190,0.004631092
161.797752809,0.004860862,0.004624704
163.820224719,0.005184570,0.004619606
165.842696629,0.005095593,0.004615555
167.865168539,0.006042575,0.004612354
169.887640449,0.006166226,0.004609835
171.910112360,0.006143629,0.004607864
173.932584270,0.006123732,0.004606328
175.955056180,0.006377632,0.004605137
177.977528090,0.007199281,0.004604218
180.000000000,0.008309094,0.004603513
