Direction (°),frame_0210,frame_0210-fit
0.000000000,0.018571575,0.018662939
2.022471910,0.017919496,0.019013993
4.044943820,0.018710267,0.019244760
6.067415730,0.020422293,0.019345950
8.089887640,0.021498681,0.019313440
10.112359551,0.019957423,0.019148558
12.134831461,0.017021085,0.018857989
14.157303371,0.017704839,0.018453330
16.179775281,0.018403697,0.017950315
18.202247191,0.016596152,0.017367810
20.224719101,0.016326311,0.016726633
22.247191011,0.016335274,0.016048335
24.269662921,0.016249378,0.015354018
26.292134831,0.014985026,0.014663286
28.314606742,0.013422444,0.013993398
30.337078652,0.012630679,0.013358668
32.359550562,0.012836988,0.012770120
34.382022472,0.012891680,0.012235407
36.404494382,0.012233944,0.011758942
38.426966292,0.010733262,0.011342217
40.449438202,0.010313868,0.010984245
42.471910112,0.011086712,0.010682073
44.494382022,0.010903331,0.010431318
46.516853933,0.010683244,0.010226677
48.539325843,0.010356204,0.010062385
50.561797753,0.009532244,0.009932597
52.584269663,0.009736928,0.009831685
54.606741573,0.009507250,0.009754448
56.629213483,0.009892097,0.009696244
58.651685393,0.009842591,0.009653051
60.674157303,0.010208811,0.009621485
62.696629213,0.009133643,0.009598762
64.719101124,0.009601927,0.009582648
66.741573034,0.009497410,0.009571392
68.764044944,0.010296297,0.009563644
70.786516854,0.010512106,0.009558390
72.808988764,0.011339178,0.009554878
74.831460674,0.011742912,0.009552566
76.853932584,0.011293768,0.009551065
78.876404494,0.010618988,0.009550105
80.898876404,0.010223768,0.009549500
82.921348315,0.010569456,0.009549124
84.943820225,0.009536555,0.009548893
86.966292135,0.008971404,0.009548754
88.988764045,0.008245917,0.009548671
91.011235955,0.007798567,0.009548623
93.033707865,0.007571041,0.009548595
95.056179775,0.008037915,0.009548579
97.078651685,0.008115273,0.009548570
99.101123596,0.007399232,0.009548565
101.123595506,0.007314950,0.009548562
103.146067416,0.007175564,0.009548561
105.168539326,0.006870105,0.009548560
107.191011236,0.006529908,0.009548559
109.213483146,0.006592888,0.009548559
111.235955056,0.006420754,0.009548559
113.258426966,0.006572105,0.009548559
115.280898876,0.006689704,0.009548559
117.303370787,0.006971006,0.009548559
119.325842697,0.006757136,0.009548559
121.348314607,0.006884944,0.009548559
123.370786517,0.006822750,0.009548559
125.393258427,0.006613836,0.009548559
127.415730337,0.006666243,0.009548559
129.438202247,0.006663067,0.009548559
131.460674157,0.006543440,0.009548559
133.483146067,0.006785295,0.009548559
135.505617978,0.006719845,0.009548559
137.528089888,0.006888826,0.009548559
139.550561798,0.006982275,0.009548559
141.573033708,0.007203251,0.009548559
143.595505618,0.008287577,0.009548559
145.617977528,0.008011716,0.009548559
147.640449438,0.008387000,0.009548559
149.662921348,0.008473883,0.009548559
151.685393258,0.009015088,0.009548559
153.707865169,0.009219801,0.009548559
155.730337079,0.010283412,0.009548559
157.752808989,0.010839934,0.009548559
159.775280899,0.011189727,0.009548559
161.797752809,0.011923512,0.009548559
163.820224719,0.012858274,0.009548559
165.842696629,0.014580353,0.009548559
167.865168539,0.014967202,0.009548559
169.887640449,0.016510465,0.009548559
171.910112360,0.015119579,0.009548559
173.932584270,0.016353016,0.009548559
175.955056180,0.017486554,0.009548559
177.977528090,0.017234307,0.009548559
180.000000000,0.018571575,0.009548559
