Angle,rep,category,condition
34.382022472,1.0,grooved,25
34.382022472,1.0,grooved,25
34.382022472,1.0,grooved,25
34.382022472,1.0,grooved,25
34.382022472,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
36.404494382,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
38.426966292,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
40.449438202,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
42.471910112,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
44.494382022,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
46.516853933,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
48.539325843,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
50.561797753,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
52.584269663,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
54.606741573,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
56.629213483,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
58.651685393,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
60.674157303,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
62.696629213,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
64.719101124,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
66.741573034,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
68.764044944,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
70.786516854,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
72.808988764,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
74.831460674,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
76.853932584,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
78.876404494,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
80.898876404,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
82.921348315,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
84.943820225,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
86.966292135,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
88.988764045,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
91.011235955,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
93.033707865,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
95.056179775,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
97.078651685,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
99.101123596,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
101.123595506,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
103.146067416,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
105.168539326,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
107.191011236,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
109.213483146,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
111.235955056,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
113.258426966,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
115.280898876,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
117.303370787,1.0,grooved,25
119.325842697,1.0,grooved,25
119.325842697,1.0,grooved,25
119.325842697,1.0,grooved,25
119.325842697,1.0,grooved,25
119.325842697,1.0,grooved,25
119.325842697,1.0,grooved,25
121.348314607,1.0,grooved,25
121.348314607,1.0,grooved,25
121.348314607,1.0,grooved,25
121.348314607,1.0,grooved,25
121.348314607,1.0,grooved,25
121.348314607,1.0,grooved,25
123.370786517,1.0,grooved,25
123.370786517,1.0,grooved,25
123.370786517,1.0,grooved,25
123.370786517,1.0,grooved,25
123.370786517,1.0,grooved,25
123.370786517,1.0,grooved,25
125.393258427,1.0,grooved,25
125.393258427,1.0,grooved,25
125.393258427,1.0,grooved,25
125.393258427,1.0,grooved,25
125.393258427,1.0,grooved,25
125.393258427,1.0,grooved,25
127.415730337,1.0,grooved,25
127.415730337,1.0,grooved,25
127.415730337,1.0,grooved,25
127.415730337,1.0,grooved,25
127.415730337,1.0,grooved,25
129.438202247,1.0,grooved,25
129.438202247,1.0,grooved,25
129.438202247,1.0,grooved,25
129.438202247,1.0,grooved,25
129.438202247,1.0,grooved,25
131.460674157,1.0,grooved,25
131.460674157,1.0,grooved,25
131.460674157,1.0,grooved,25
131.460674157,1.0,grooved,25
131.460674157,1.0,grooved,25
133.483146067,1.0,grooved,25
133.483146067,1.0,grooved,25
133.483146067,1.0,grooved,25
133.483146067,1.0,grooved,25
133.483146067,1.0,grooved,25
135.505617978,1.0,grooved,25
135.505617978,1.0,grooved,25
135.505617978,1.0,grooved,25
135.505617978,1.0,grooved,25
135.505617978,1.0,grooved,25
137.528089888,1.0,grooved,25
137.528089888,1.0,grooved,25
137.528089888,1.0,grooved,25
137.528089888,1.0,grooved,25
139.550561798,1.0,grooved,25
139.550561798,1.0,grooved,25
139.550561798,1.0,grooved,25
139.550561798,1.0,grooved,25
141.573033708,1.0,grooved,25
141.573033708,1.0,grooved,25
141.573033708,1.0,grooved,25
141.573033708,1.0,grooved,25
143.595505618,1.0,grooved,25
143.595505618,1.0,grooved,25
143.595505618,1.0,grooved,25
143.595505618,1.0,grooved,25
143.595505618,1.0,grooved,25
145.617977528,1.0,grooved,25
145.617977528,1.0,grooved,25
145.617977528,1.0,grooved,25
145.617977528,1.0,grooved,25
147.640449438,1.0,grooved,25
147.640449438,1.0,grooved,25
147.640449438,1.0,grooved,25
147.640449438,1.0,grooved,25
149.662921348,1.0,grooved,25
149.662921348,1.0,grooved,25
149.662921348,1.0,grooved,25
149.662921348,1.0,grooved,25
151.685393258,1.0,grooved,25
151.685393258,1.0,grooved,25
151.685393258,1.0,grooved,25
151.685393258,1.0,grooved,25
153.707865169,1.0,grooved,25
153.707865169,1.0,grooved,25
153.707865169,1.0,grooved,25
153.707865169,1.0,grooved,25
155.730337079,1.0,grooved,25
155.730337079,1.0,grooved,25
155.730337079,1.0,grooved,25
155.730337079,1.0,grooved,25
157.752808989,1.0,grooved,25
157.752808989,1.0,grooved,25
157.752808989,1.0,grooved,25
157.752808989,1.0,grooved,25
159.775280899,1.0,grooved,25
159.775280899,1.0,grooved,25
159.775280899,1.0,grooved,25
159.775280899,1.0,grooved,25
161.797752809,1.0,grooved,25
161.797752809,1.0,grooved,25
161.797752809,1.0,grooved,25
161.797752809,1.0,grooved,25
163.820224719,1.0,grooved,25
163.820224719,1.0,grooved,25
163.820224719,1.0,grooved,25
163.820224719,1.0,grooved,25
165.842696629,1.0,grooved,25
165.842696629,1.0,grooved,25
165.842696629,1.0,grooved,25
165.842696629,1.0,grooved,25
167.865168539,1.0,grooved,25
167.865168539,1.0,grooved,25
167.865168539,1.0,grooved,25
167.865168539,1.0,grooved,25
169.887640449,1.0,grooved,25
169.887640449,1.0,grooved,25
169.887640449,1.0,grooved,25
169.887640449,1.0,grooved,25
171.91011236,1.0,grooved,25
171.91011236,1.0,grooved,25
171.91011236,1.0,grooved,25
171.91011236,1.0,grooved,25
173.93258427,1.0,grooved,25
173.93258427,1.0,grooved,25
173.93258427,1.0,grooved,25
173.93258427,1.0,grooved,25
175.95505618,1.0,grooved,25
175.95505618,1.0,grooved,25
175.95505618,1.0,grooved,25
175.95505618,1.0,grooved,25
177.97752809,1.0,grooved,25
177.97752809,1.0,grooved,25
177.97752809,1.0,grooved,25
177.97752809,1.0,grooved,25
180.0,1.0,grooved,25
180.0,1.0,grooved,25
180.0,1.0,grooved,25
180.0,1.0,grooved,25
