Angle,rep,category,condition
159.775280899,5.0,grooved,12pt5
159.775280899,5.0,grooved,12pt5
159.775280899,5.0,grooved,12pt5
159.775280899,5.0,grooved,12pt5
159.775280899,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
161.797752809,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
163.820224719,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
165.842696629,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
167.865168539,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
169.887640449,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
171.91011236,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
173.93258427,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
175.95505618,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
177.97752809,5.0,grooved,12pt5
0.0,6.0,grooved,12pt5
0.0,6.0,grooved,12pt5
0.0,6.0,grooved,12pt5
0.0,6.0,grooved,12pt5
0.0,6.0,grooved,12pt5
0.0,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
2.02247191,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
4.04494382,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
6.06741573,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
8.08988764,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
10.112359551,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
12.134831461,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
14.157303371,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
16.179775281,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
18.202247191,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
20.224719101,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
22.247191011,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
24.269662921,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
26.292134831,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
28.314606742,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
30.337078652,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
32.359550562,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
34.382022472,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
36.404494382,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
38.426966292,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
40.449438202,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
42.471910112,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
44.494382022,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
46.516853933,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
48.539325843,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
50.561797753,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
52.584269663,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
54.606741573,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
56.629213483,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
58.651685393,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
60.674157303,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
62.696629213,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
64.719101124,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
66.741573034,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
68.764044944,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
70.786516854,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
72.808988764,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
74.831460674,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
76.853932584,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
78.876404494,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
80.898876404,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
82.921348315,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
84.943820225,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
86.966292135,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
88.988764045,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
91.011235955,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
93.033707865,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
95.056179775,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
97.078651685,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
99.101123596,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
101.123595506,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
103.146067416,6.0,grooved,12pt5
