direction,value,Stamp_Parameters,rep
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
4.04494382,0.008935466,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
6.06741573,0.009014623,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
8.08988764,0.008992634,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
10.112359551,0.009027313,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
12.134831461,0.009130014,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
14.157303371,0.00920268,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
16.179775281,0.009333174,12.5,1
